time,fused_mean,fused_q2_5,fused_q97_5,fused_mean_log,fused_q2_5_log,fused_q97_5_log,temp,rad
2003-10-25,6.72768216421404,4.4612121878215065,9.719863366508868,1.9062306808018008,1.4954205200948614,2.2741715614300158,8.0,56.36574074074074
2003-10-26,6.6909606299991164,4.513235300099119,9.561715065841504,1.900757455759922,1.5070142577749017,2.257767111165646,6.3,82.52314814814815
2003-10-27,7.539695611738563,6.351730056629265,8.840830108215624,2.020181811409036,1.8487272256597527,2.179380775885182,3.5,97.33796296296296
2003-10-28,4.324351361015413,2.9879971974031654,5.950872123277322,1.4642621548048715,1.094603329319383,1.7835377841571491,4.6,84.14351851851852
2003-10-29,3.360642952375862,2.22955732665515,4.788834403378721,1.2121323105428727,0.8018030575402714,1.566287042224037,5.8,29.51388888888889
2003-10-30,2.808341527187517,1.8215130618461863,4.138086188510669,1.0325941052589438,0.5996675083692284,1.4202334076493761,7.9,39.236111111111114
2003-10-31,2.257395238611836,1.4854151654505632,3.3157214388783585,0.8142115993016882,0.3956943058754816,1.1986752285810753,7.7,31.944444444444446
2003-11-01,1.9330818330582151,1.242382293684711,2.7905742048050257,0.6591155340731019,0.21703074104820094,1.0262473828315217,9.5,50.92592592592593
2003-11-02,2.273613936710808,1.4927659113670404,3.3462131439369096,0.8213706081408247,0.4006307154851527,1.2078293016526311,9.7,18.287037037037038
2003-11-03,3.1392836628456147,2.080035783981113,4.5063837710173,1.1439946410421895,0.7323850974023158,1.5054950072731579,10.9,35.53240740740741
2003-11-04,4.609190599315738,3.0718622222287064,6.648379185514518,1.528052266607725,1.122283964744729,1.894373093458837,10.5,66.2037037037037
2003-11-05,4.936385681803731,3.1930308527763014,7.1715182099325885,1.596633420058638,1.1609705763155584,1.9701173769572438,9.0,57.986111111111114
2003-11-06,4.140162398147322,2.713859123789879,6.003210916744022,1.4207350136735133,0.9983716528399088,1.7922944788755375,8.5,69.21296296296296
2003-11-07,5.030519738175439,3.4207709257887307,7.267719950843942,1.6155233064427852,1.229865942569232,1.9834426179869247,6.6,73.0324074074074
2003-11-08,4.3443740457620015,2.776354564191436,6.092197536276041,1.4688816852235032,1.0211387593412562,1.8070088600285656,6.8,53.58796296296296
2003-11-09,4.975133609694566,3.259550722705236,7.1054261021793215,1.6044522264699477,1.1815893707601466,1.960858731908346,6.7,62.84722222222222
